Distance (mm)	Counts
0.0	3.0
0.2	6.0
0.4	7.0
0.6	10.0
0.8	13.0
1.0	17.0
1.2	54.0
1.4	63.0
1.6	81.0
1.8	53.0
2.0	34.0
2.2	19.0
2.4	14.0
2.6	10.0
2.8	6.0
3.0	3.0
3.2	2.0
3.4	3.0
3.6	1.0
3.8	3.0
4.0	3.0
4.2	1.0
4.4	1.0
4.6	3.0
4.8	1.0
5.0	2.0
5.2	1.0
5.4	1.0
5.6	2.0
5.8	2.0
6.0	2.0
6.2	4.0
6.4	1.0
6.6	2.0
6.8	1.0
7.0	2.0
7.2	2.0
7.4	3.0
7.6	2.0
7.8	0.0
8.0	0.0
8.2	2.0
8.4	2.0
8.6	1.0
8.8	2.0
9.0	1.0
9.2	3.0
9.4	3.0
9.6	1.0
9.8	2.0
10.0	2.0
10.2	3.0
10.4	3.0
10.6	5.0
10.8	3.0
11.0	8.0
11.2	9.0
11.4	15.0
11.6	20.0
11.8	36.0
12.0	65.0
12.2	62.0
12.4	55.0
12.6	45.0
12.8	35.0
13.0	9.0
13.2	11.0
13.4	3.0
13.6	0.0
13.8	4.0
14.0	2.0
14.2	4.0
14.4	4.0
14.6	1.0
14.8	2.0
15.0	3.0
15.2	2.0
15.4	1.0
15.6	1.0
15.8	1.0
16.0	0.0
