Distance (mm)	Counts
0.0	0.0
0.2	2.0
0.4	6.0
0.6	13.0
0.8	11.0
1.0	24.0
1.2	45.0
1.4	63.0
1.6	58.0
1.8	71.0
2.0	70.0
2.2	44.0
2.4	23.0
2.6	17.0
2.8	6.0
3.0	3.0
3.2	5.0
3.4	4.0
3.6	2.0
3.8	2.0
4.0	2.0
4.2	3.0
4.4	1.0
4.6	6.0
4.8	1.0
5.0	3.0
5.2	5.0
5.4	3.0
5.6	3.0
5.8	0.0
6.0	2.0
6.2	1.0
6.4	0.0
6.6	0.0
6.8	1.0
7.0	1.0
7.2	4.0
7.4	0.0
7.6	1.0
7.8	1.0
8.0	1.0
8.2	2.0
8.4	2.0
8.6	2.0
8.8	2.0
9.0	0.0
9.2	2.0
9.4	2.0
9.6	4.0
9.8	1.0
10.0	1.0
10.2	1.0
10.4	2.0
10.6	6.0
10.8	2.0
11.0	8.0
11.2	10.0
11.4	16.0
11.6	26.0
11.8	35.0
12.0	63.0
12.2	55.0
12.4	74.0
12.6	67.0
12.8	40.0
13.0	17.0
13.2	12.0
13.4	11.0
13.6	6.0
13.8	4.0
14.0	2.0
14.2	2.0
14.4	2.0
14.6	2.0
14.8	1.0
15.0	4.0
15.2	4.0
15.4	2.0
15.6	2.0
15.8	2.0
16.0	2.0
