Distance (mm)	Counts
0.0	3.0
0.2	8.0
0.4	2.0
0.6	5.0
0.8	3.0
1.0	1.0
1.2	5.0
1.4	7.0
1.6	11.0
1.8	22.0
2.0	18.0
2.2	42.0
2.4	58.0
2.6	72.0
2.8	95.0
3.0	50.0
3.2	42.0
3.4	27.0
3.6	16.0
3.8	8.0
4.0	8.0
4.2	5.0
4.4	6.0
4.6	1.0
4.8	5.0
5.0	5.0
5.2	3.0
5.4	2.0
5.6	2.0
5.8	3.0
6.0	2.0
6.2	4.0
6.4	2.0
6.6	5.0
6.8	2.0
7.0	1.0
7.2	5.0
7.4	3.0
7.6	9.0
7.8	10.0
8.0	10.0
8.2	17.0
8.4	39.0
8.6	50.0
8.8	61.0
9.0	87.0
9.2	55.0
9.4	58.0
9.6	55.0
9.8	36.0
10.0	25.0
10.2	7.0
10.4	1.0
10.6	2.0
10.8	0.0
11.0	3.0
11.2	2.0
11.4	3.0
11.6	3.0
11.8	2.0
12.0	2.0
12.2	3.0
12.4	3.0
12.6	0.0
12.8	3.0
13.0	1.0
13.2	2.0
13.4	3.0
13.6	1.0
13.8	3.0
14.0	3.0
14.2	2.0
14.4	1.0
14.6	0.0
14.8	1.0
15.0	1.0
15.2	2.0
15.4	1.0
15.6	2.0
15.8	1.0
16.0	3.0
