Distance (mm)	Counts
0.0	5.0
0.2	5.0
0.4	8.0
0.6	10.0
0.8	26.0
1.0	31.0
1.2	49.0
1.4	60.0
1.6	70.0
1.8	57.0
2.0	61.0
2.2	40.0
2.4	14.0
2.6	10.0
2.8	2.0
3.0	8.0
3.2	4.0
3.4	3.0
3.6	2.0
3.8	4.0
4.0	3.0
4.2	2.0
4.4	3.0
4.6	3.0
4.8	3.0
5.0	3.0
5.2	0.0
5.4	5.0
5.6	1.0
5.8	1.0
6.0	3.0
6.2	1.0
6.4	2.0
6.6	5.0
6.8	2.0
7.0	0.0
7.2	1.0
7.4	2.0
7.6	3.0
7.8	1.0
8.0	4.0
8.2	1.0
8.4	1.0
8.6	3.0
8.8	4.0
9.0	1.0
9.2	4.0
9.4	1.0
9.6	4.0
9.8	5.0
10.0	5.0
10.2	14.0
10.4	21.0
10.6	37.0
10.8	58.0
11.0	64.0
11.2	68.0
11.4	57.0
11.6	36.0
11.8	12.0
12.0	12.0
12.2	7.0
12.4	4.0
12.6	5.0
12.8	3.0
13.0	3.0
13.2	2.0
13.4	2.0
13.6	2.0
13.8	1.0
14.0	1.0
14.2	3.0
14.4	0.0
14.6	2.0
14.8	1.0
15.0	1.0
15.2	1.0
15.4	1.0
15.6	0.0
15.8	3.0
16.0	1.0
