Distance (mm)	Counts
0.0	1.0
0.2	4.0
0.4	3.0
0.6	2.0
0.8	4.0
1.0	6.0
1.2	2.0
1.4	0.0
1.6	3.0
1.8	3.0
2.0	4.0
2.2	5.0
2.4	8.0
2.6	5.0
2.8	7.0
3.0	13.0
3.2	16.0
3.4	28.0
3.6	32.0
3.8	58.0
4.0	74.0
4.2	64.0
4.4	76.0
4.6	70.0
4.8	61.0
5.0	34.0
5.2	25.0
5.4	13.0
5.6	12.0
5.8	14.0
6.0	8.0
6.2	10.0
6.4	14.0
6.6	22.0
6.8	35.0
7.0	65.0
7.2	86.0
7.4	96.0
7.6	82.0
7.8	36.0
8.0	39.0
8.2	18.0
8.4	5.0
8.6	8.0
8.8	6.0
9.0	5.0
9.2	4.0
9.4	1.0
9.6	2.0
9.8	3.0
10.0	4.0
10.2	2.0
10.4	6.0
10.6	4.0
10.8	0.0
11.0	0.0
11.2	6.0
11.4	2.0
11.6	0.0
11.8	6.0
12.0	1.0
12.2	3.0
12.4	3.0
12.6	0.0
12.8	2.0
13.0	1.0
13.2	2.0
13.4	3.0
13.6	4.0
13.8	1.0
14.0	4.0
14.2	6.0
14.4	4.0
14.6	2.0
14.8	1.0
15.0	1.0
15.2	0.0
15.4	2.0
15.6	3.0
15.8	1.0
16.0	1.0
