Distance (mm)	Counts
0.0	2.0
0.2	0.0
0.4	1.0
0.6	2.0
0.8	3.0
1.0	4.0
1.2	3.0
1.4	3.0
1.6	4.0
1.8	5.0
2.0	5.0
2.2	5.0
2.4	12.0
2.6	14.0
2.8	18.0
3.0	23.0
3.2	35.0
3.4	52.0
3.6	68.0
3.8	83.0
4.0	75.0
4.2	45.0
4.4	42.0
4.6	25.0
4.8	12.0
5.0	12.0
5.2	3.0
5.4	5.0
5.6	3.0
5.8	1.0
6.0	7.0
6.2	4.0
6.4	3.0
6.6	8.0
6.8	12.0
7.0	15.0
7.2	21.0
7.4	44.0
7.6	47.0
7.8	88.0
8.0	84.0
8.2	67.0
8.4	42.0
8.6	23.0
8.8	11.0
9.0	10.0
9.2	3.0
9.4	3.0
9.6	6.0
9.8	3.0
10.0	4.0
10.2	2.0
10.4	0.0
10.6	3.0
10.8	3.0
11.0	2.0
11.2	0.0
11.4	0.0
11.6	1.0
11.8	2.0
12.0	0.0
12.2	3.0
12.4	1.0
12.6	4.0
12.8	1.0
13.0	0.0
13.2	0.0
13.4	2.0
13.6	2.0
13.8	1.0
14.0	0.0
14.2	2.0
14.4	3.0
14.6	4.0
14.8	3.0
15.0	0.0
15.2	1.0
15.4	0.0
15.6	3.0
15.8	2.0
16.0	1.0
