Distance (mm)	Counts
0.0	3.0
0.2	5.0
0.4	2.0
0.6	1.0
0.8	4.0
1.0	12.0
1.2	14.0
1.4	29.0
1.6	30.0
1.8	69.0
2.0	80.0
2.2	91.0
2.4	61.0
2.6	58.0
2.8	32.0
3.0	15.0
3.2	8.0
3.4	6.0
3.6	2.0
3.8	5.0
4.0	1.0
4.2	3.0
4.4	4.0
4.6	2.0
4.8	2.0
5.0	5.0
5.2	1.0
5.4	4.0
5.6	1.0
5.8	4.0
6.0	3.0
6.2	6.0
6.4	3.0
6.6	1.0
6.8	5.0
7.0	2.0
7.2	1.0
7.4	4.0
7.6	6.0
7.8	4.0
8.0	5.0
8.2	4.0
8.4	7.0
8.6	12.0
8.8	17.0
9.0	22.0
9.2	34.0
9.4	60.0
9.6	69.0
9.8	74.0
10.0	88.0
10.2	66.0
10.4	50.0
10.6	26.0
10.8	5.0
11.0	9.0
11.2	7.0
11.4	5.0
11.6	3.0
11.8	6.0
12.0	0.0
12.2	5.0
12.4	1.0
12.6	2.0
12.8	2.0
13.0	4.0
13.2	2.0
13.4	4.0
13.6	2.0
13.8	0.0
14.0	1.0
14.2	2.0
14.4	0.0
14.6	2.0
14.8	2.0
15.0	1.0
15.2	4.0
15.4	2.0
15.6	1.0
15.8	0.0
16.0	0.0
