Distance (mm)	Counts
0.0	4.0
0.2	4.0
0.4	7.0
0.6	7.0
0.8	4.0
1.0	18.0
1.2	22.0
1.4	38.0
1.6	52.0
1.8	58.0
2.0	77.0
2.2	70.0
2.4	57.0
2.6	39.0
2.8	10.0
3.0	9.0
3.2	9.0
3.4	9.0
3.6	4.0
3.8	2.0
4.0	5.0
4.2	2.0
4.4	4.0
4.6	1.0
4.8	0.0
5.0	3.0
5.2	3.0
5.4	0.0
5.6	0.0
5.8	0.0
6.0	0.0
6.2	1.0
6.4	2.0
6.6	1.0
6.8	2.0
7.0	2.0
7.2	1.0
7.4	3.0
7.6	1.0
7.8	5.0
8.0	2.0
8.2	5.0
8.4	1.0
8.6	5.0
8.8	4.0
9.0	7.0
9.2	12.0
9.4	8.0
9.6	14.0
9.8	29.0
10.0	60.0
10.2	69.0
10.4	72.0
10.6	85.0
10.8	46.0
11.0	35.0
11.2	14.0
11.4	6.0
11.6	5.0
11.8	3.0
12.0	10.0
12.2	3.0
12.4	1.0
12.6	7.0
12.8	3.0
13.0	5.0
13.2	4.0
13.4	1.0
13.6	1.0
13.8	1.0
14.0	4.0
14.2	1.0
14.4	0.0
14.6	3.0
14.8	0.0
15.0	1.0
15.2	1.0
15.4	1.0
15.6	1.0
15.8	1.0
16.0	2.0
