Distance (mm)	Counts
0.0	3.0
0.2	0.0
0.4	4.0
0.6	4.0
0.8	3.0
1.0	1.0
1.2	7.0
1.4	5.0
1.6	4.0
1.8	7.0
2.0	10.0
2.2	15.0
2.4	28.0
2.6	46.0
2.8	67.0
3.0	78.0
3.2	87.0
3.4	69.0
3.6	56.0
3.8	39.0
4.0	19.0
4.2	11.0
4.4	9.0
4.6	12.0
4.8	1.0
5.0	3.0
5.2	2.0
5.4	4.0
5.6	4.0
5.8	2.0
6.0	4.0
6.2	3.0
6.4	4.0
6.6	5.0
6.8	1.0
7.0	1.0
7.2	3.0
7.4	3.0
7.6	14.0
7.8	16.0
8.0	26.0
8.2	37.0
8.4	56.0
8.6	73.0
8.8	78.0
9.0	60.0
9.2	51.0
9.4	26.0
9.6	16.0
9.8	16.0
10.0	6.0
10.2	6.0
10.4	4.0
10.6	6.0
10.8	2.0
11.0	5.0
11.2	0.0
11.4	2.0
11.6	2.0
11.8	1.0
12.0	0.0
12.2	3.0
12.4	2.0
12.6	1.0
12.8	1.0
13.0	2.0
13.2	1.0
13.4	5.0
13.6	2.0
13.8	2.0
14.0	0.0
14.2	2.0
14.4	1.0
14.6	3.0
14.8	4.0
15.0	2.0
15.2	2.0
15.4	1.0
15.6	3.0
15.8	2.0
16.0	1.0
