Distance (mm)	Counts
0.0	3.0
0.2	2.0
0.4	2.0
0.6	2.0
0.8	2.0
1.0	4.0
1.2	4.0
1.4	8.0
1.6	10.0
1.8	7.0
2.0	8.0
2.2	16.0
2.4	12.0
2.6	29.0
2.8	41.0
3.0	49.0
3.2	56.0
3.4	78.0
3.6	68.0
3.8	53.0
4.0	27.0
4.2	18.0
4.4	12.0
4.6	8.0
4.8	10.0
5.0	2.0
5.2	3.0
5.4	6.0
5.6	2.0
5.8	1.0
6.0	4.0
6.2	3.0
6.4	2.0
6.6	2.0
6.8	8.0
7.0	4.0
7.2	10.0
7.4	15.0
7.6	13.0
7.8	22.0
8.0	52.0
8.2	72.0
8.4	86.0
8.6	67.0
8.8	58.0
9.0	44.0
9.2	17.0
9.4	5.0
9.6	6.0
9.8	6.0
10.0	2.0
10.2	7.0
10.4	3.0
10.6	5.0
10.8	1.0
11.0	3.0
11.2	3.0
11.4	4.0
11.6	1.0
11.8	1.0
12.0	3.0
12.2	2.0
12.4	2.0
12.6	0.0
12.8	3.0
13.0	2.0
13.2	1.0
13.4	2.0
13.6	3.0
13.8	2.0
14.0	3.0
14.2	0.0
14.4	6.0
14.6	0.0
14.8	2.0
15.0	0.0
15.2	3.0
15.4	1.0
15.6	3.0
15.8	2.0
16.0	2.0
