Distance (mm)	Counts
0.0	6.0
0.2	4.0
0.4	4.0
0.6	11.0
0.8	6.0
1.0	23.0
1.2	32.0
1.4	54.0
1.6	59.0
1.8	77.0
2.0	69.0
2.2	65.0
2.4	38.0
2.6	35.0
2.8	12.0
3.0	14.0
3.2	5.0
3.4	7.0
3.6	2.0
3.8	2.0
4.0	4.0
4.2	2.0
4.4	3.0
4.6	2.0
4.8	2.0
5.0	0.0
5.2	1.0
5.4	1.0
5.6	1.0
5.8	2.0
6.0	2.0
6.2	2.0
6.4	5.0
6.6	3.0
6.8	2.0
7.0	3.0
7.2	3.0
7.4	2.0
7.6	1.0
7.8	2.0
8.0	2.0
8.2	2.0
8.4	2.0
8.6	3.0
8.8	2.0
9.0	5.0
9.2	3.0
9.4	11.0
9.6	10.0
9.8	12.0
10.0	37.0
10.2	50.0
10.4	79.0
10.6	76.0
10.8	65.0
11.0	54.0
11.2	36.0
11.4	23.0
11.6	10.0
11.8	3.0
12.0	3.0
12.2	4.0
12.4	3.0
12.6	5.0
12.8	2.0
13.0	7.0
13.2	4.0
13.4	1.0
13.6	2.0
13.8	4.0
14.0	1.0
14.2	1.0
14.4	0.0
14.6	4.0
14.8	2.0
15.0	1.0
15.2	2.0
15.4	0.0
15.6	0.0
15.8	7.0
16.0	1.0
