Distance (mm)	Counts
0.0	1.0
0.2	5.0
0.4	2.0
0.6	3.0
0.8	4.0
1.0	5.0
1.2	3.0
1.4	8.0
1.6	4.0
1.8	21.0
2.0	27.0
2.2	35.0
2.4	58.0
2.6	70.0
2.8	89.0
3.0	76.0
3.2	53.0
3.4	34.0
3.6	20.0
3.8	16.0
4.0	11.0
4.2	5.0
4.4	3.0
4.6	5.0
4.8	3.0
5.0	0.0
5.2	3.0
5.4	7.0
5.6	4.0
5.8	5.0
6.0	3.0
6.2	6.0
6.4	1.0
6.6	3.0
6.8	3.0
7.0	3.0
7.2	10.0
7.4	2.0
7.6	7.0
7.8	13.0
8.0	14.0
8.2	24.0
8.4	47.0
8.6	56.0
8.8	69.0
9.0	67.0
9.2	61.0
9.4	61.0
9.6	51.0
9.8	22.0
10.0	12.0
10.2	2.0
10.4	1.0
10.6	3.0
10.8	5.0
11.0	1.0
11.2	2.0
11.4	8.0
11.6	2.0
11.8	1.0
12.0	0.0
12.2	0.0
12.4	3.0
12.6	2.0
12.8	0.0
13.0	3.0
13.2	1.0
13.4	2.0
13.6	5.0
13.8	0.0
14.0	2.0
14.2	2.0
14.4	1.0
14.6	0.0
14.8	1.0
15.0	0.0
15.2	1.0
15.4	2.0
15.6	0.0
15.8	1.0
16.0	2.0
