Distance (mm)	Counts
0.0	2.0
0.2	1.0
0.4	15.0
0.6	12.0
0.8	33.0
1.0	32.0
1.2	62.0
1.4	93.0
1.6	84.0
1.8	66.0
2.0	46.0
2.2	42.0
2.4	14.0
2.6	8.0
2.8	8.0
3.0	3.0
3.2	7.0
3.4	5.0
3.6	5.0
3.8	0.0
4.0	2.0
4.2	4.0
4.4	2.0
4.6	2.0
4.8	2.0
5.0	1.0
5.2	4.0
5.4	5.0
5.6	3.0
5.8	4.0
6.0	3.0
6.2	2.0
6.4	1.0
6.6	2.0
6.8	2.0
7.0	5.0
7.2	4.0
7.4	4.0
7.6	1.0
7.8	0.0
8.0	2.0
8.2	3.0
8.4	1.0
8.6	4.0
8.8	3.0
9.0	5.0
9.2	6.0
9.4	4.0
9.6	7.0
9.8	16.0
10.0	17.0
10.2	34.0
10.4	59.0
10.6	109.0
10.8	92.0
11.0	76.0
11.2	68.0
11.4	61.0
11.6	19.0
11.8	16.0
12.0	5.0
12.2	9.0
12.4	5.0
12.6	2.0
12.8	1.0
13.0	3.0
13.2	4.0
13.4	2.0
13.6	3.0
13.8	0.0
14.0	3.0
14.2	1.0
14.4	3.0
14.6	4.0
14.8	2.0
15.0	1.0
15.2	1.0
15.4	1.0
15.6	1.0
15.8	2.0
16.0	2.0
