Distance (mm)	Counts
0.0	4.0
0.2	4.0
0.4	18.0
0.6	24.0
0.8	41.0
1.0	48.0
1.2	68.0
1.4	85.0
1.6	57.0
1.8	58.0
2.0	34.0
2.2	15.0
2.4	6.0
2.6	6.0
2.8	5.0
3.0	7.0
3.2	0.0
3.4	3.0
3.6	1.0
3.8	2.0
4.0	3.0
4.2	2.0
4.4	4.0
4.6	1.0
4.8	1.0
5.0	2.0
5.2	2.0
5.4	2.0
5.6	2.0
5.8	3.0
6.0	2.0
6.2	0.0
6.4	0.0
6.6	7.0
6.8	2.0
7.0	4.0
7.2	1.0
7.4	6.0
7.6	5.0
7.8	2.0
8.0	1.0
8.2	3.0
8.4	6.0
8.6	2.0
8.8	0.0
9.0	2.0
9.2	4.0
9.4	2.0
9.6	1.0
9.8	3.0
10.0	4.0
10.2	3.0
10.4	6.0
10.6	6.0
10.8	7.0
11.0	6.0
11.2	25.0
11.4	27.0
11.6	54.0
11.8	76.0
12.0	73.0
12.2	66.0
12.4	55.0
12.6	31.0
12.8	8.0
13.0	11.0
13.2	2.0
13.4	2.0
13.6	3.0
13.8	3.0
14.0	3.0
14.2	3.0
14.4	5.0
14.6	2.0
14.8	3.0
15.0	1.0
15.2	5.0
15.4	3.0
15.6	0.0
15.8	4.0
16.0	0.0
