Distance (mm)	Counts
0.0	5.0
0.2	2.0
0.4	12.0
0.6	20.0
0.8	34.0
1.0	65.0
1.2	65.0
1.4	88.0
1.6	78.0
1.8	32.0
2.0	27.0
2.2	17.0
2.4	6.0
2.6	5.0
2.8	7.0
3.0	5.0
3.2	2.0
3.4	2.0
3.6	4.0
3.8	3.0
4.0	4.0
4.2	0.0
4.4	0.0
4.6	0.0
4.8	4.0
5.0	0.0
5.2	5.0
5.4	2.0
5.6	2.0
5.8	3.0
6.0	1.0
6.2	2.0
6.4	2.0
6.6	1.0
6.8	2.0
7.0	2.0
7.2	3.0
7.4	5.0
7.6	2.0
7.8	0.0
8.0	2.0
8.2	3.0
8.4	3.0
8.6	1.0
8.8	3.0
9.0	1.0
9.2	2.0
9.4	6.0
9.6	4.0
9.8	0.0
10.0	3.0
10.2	3.0
10.4	4.0
10.6	8.0
10.8	11.0
11.0	11.0
11.2	28.0
11.4	47.0
11.6	69.0
11.8	67.0
12.0	64.0
12.2	43.0
12.4	21.0
12.6	20.0
12.8	7.0
13.0	4.0
13.2	2.0
13.4	3.0
13.6	4.0
13.8	1.0
14.0	1.0
14.2	4.0
14.4	0.0
14.6	3.0
14.8	3.0
15.0	4.0
15.2	2.0
15.4	2.0
15.6	2.0
15.8	1.0
16.0	4.0
