Distance (mm)	Counts
0.0	4.0
0.2	9.0
0.4	18.0
0.6	30.0
0.8	34.0
1.0	64.0
1.2	71.0
1.4	80.0
1.6	65.0
1.8	28.0
2.0	13.0
2.2	8.0
2.4	12.0
2.6	6.0
2.8	3.0
3.0	3.0
3.2	2.0
3.4	0.0
3.6	1.0
3.8	3.0
4.0	2.0
4.2	2.0
4.4	2.0
4.6	2.0
4.8	3.0
5.0	1.0
5.2	0.0
5.4	0.0
5.6	1.0
5.8	2.0
6.0	1.0
6.2	2.0
6.4	5.0
6.6	2.0
6.8	2.0
7.0	3.0
7.2	3.0
7.4	2.0
7.6	3.0
7.8	1.0
8.0	2.0
8.2	3.0
8.4	2.0
8.6	1.0
8.8	2.0
9.0	2.0
9.2	5.0
9.4	1.0
9.6	4.0
9.8	6.0
10.0	4.0
10.2	8.0
10.4	9.0
10.6	13.0
10.8	23.0
11.0	32.0
11.2	58.0
11.4	93.0
11.6	81.0
11.8	79.0
12.0	48.0
12.2	30.0
12.4	13.0
12.6	7.0
12.8	3.0
13.0	2.0
13.2	2.0
13.4	2.0
13.6	2.0
13.8	2.0
14.0	0.0
14.2	3.0
14.4	1.0
14.6	5.0
14.8	4.0
15.0	2.0
15.2	1.0
15.4	2.0
15.6	1.0
15.8	1.0
16.0	1.0
