Distance (mm)	Counts
0.0	3.0
0.2	1.0
0.4	3.0
0.6	1.0
0.8	2.0
1.0	4.0
1.2	1.0
1.4	1.0
1.6	0.0
1.8	4.0
2.0	4.0
2.2	2.0
2.4	1.0
2.6	5.0
2.8	2.0
3.0	1.0
3.2	1.0
3.4	6.0
3.6	6.0
3.8	9.0
4.0	11.0
4.2	15.0
4.4	15.0
4.6	21.0
4.8	37.0
5.0	56.0
5.2	87.0
5.4	100.0
5.6	127.0
5.8	147.0
6.0	140.0
6.2	103.0
6.4	64.0
6.6	55.0
6.8	21.0
7.0	10.0
7.2	10.0
7.4	5.0
7.6	11.0
7.8	7.0
8.0	7.0
8.2	6.0
8.4	2.0
8.6	0.0
8.8	2.0
9.0	1.0
9.2	3.0
9.4	4.0
9.6	3.0
9.8	1.0
10.0	0.0
10.2	7.0
10.4	4.0
10.6	1.0
10.8	1.0
11.0	2.0
11.2	1.0
11.4	1.0
11.6	3.0
11.8	3.0
12.0	1.0
12.2	2.0
12.4	4.0
12.6	5.0
12.8	2.0
13.0	2.0
13.2	1.0
13.4	4.0
13.6	2.0
13.8	3.0
14.0	3.0
14.2	1.0
14.4	2.0
14.6	3.0
14.8	3.0
15.0	1.0
15.2	1.0
15.4	2.0
15.6	1.0
15.8	1.0
16.0	1.0
