Distance (mm)	Counts
0.0	1.0
0.2	4.0
0.4	5.0
0.6	11.0
0.8	15.0
1.0	20.0
1.2	44.0
1.4	56.0
1.6	76.0
1.8	83.0
2.0	83.0
2.2	42.0
2.4	25.0
2.6	13.0
2.8	7.0
3.0	6.0
3.2	7.0
3.4	5.0
3.6	1.0
3.8	5.0
4.0	1.0
4.2	3.0
4.4	0.0
4.6	3.0
4.8	2.0
5.0	2.0
5.2	3.0
5.4	2.0
5.6	3.0
5.8	3.0
6.0	2.0
6.2	3.0
6.4	2.0
6.6	4.0
6.8	1.0
7.0	4.0
7.2	4.0
7.4	3.0
7.6	2.0
7.8	0.0
8.0	2.0
8.2	2.0
8.4	5.0
8.6	5.0
8.8	5.0
9.0	7.0
9.2	5.0
9.4	7.0
9.6	21.0
9.8	34.0
10.0	37.0
10.2	57.0
10.4	80.0
10.6	93.0
10.8	65.0
11.0	42.0
11.2	25.0
11.4	20.0
11.6	6.0
11.8	4.0
12.0	7.0
12.2	1.0
12.4	4.0
12.6	9.0
12.8	1.0
13.0	1.0
13.2	3.0
13.4	1.0
13.6	1.0
13.8	1.0
14.0	0.0
14.2	1.0
14.4	2.0
14.6	1.0
14.8	4.0
15.0	0.0
15.2	0.0
15.4	1.0
15.6	3.0
15.8	4.0
16.0	0.0
