Distance (mm)	Counts
0.0	2.0
0.2	1.0
0.4	0.0
0.6	3.0
0.8	1.0
1.0	3.0
1.2	3.0
1.4	2.0
1.6	5.0
1.8	4.0
2.0	3.0
2.2	9.0
2.4	16.0
2.6	18.0
2.8	34.0
3.0	58.0
3.2	67.0
3.4	69.0
3.6	79.0
3.8	71.0
4.0	44.0
4.2	28.0
4.4	17.0
4.6	3.0
4.8	6.0
5.0	7.0
5.2	3.0
5.4	3.0
5.6	5.0
5.8	3.0
6.0	8.0
6.2	4.0
6.4	10.0
6.6	11.0
6.8	12.0
7.0	9.0
7.2	13.0
7.4	35.0
7.6	35.0
7.8	63.0
8.0	76.0
8.2	81.0
8.4	77.0
8.6	73.0
8.8	59.0
9.0	34.0
9.2	16.0
9.4	11.0
9.6	6.0
9.8	7.0
10.0	1.0
10.2	4.0
10.4	3.0
10.6	4.0
10.8	1.0
11.0	5.0
11.2	4.0
11.4	3.0
11.6	4.0
11.8	1.0
12.0	2.0
12.2	0.0
12.4	2.0
12.6	1.0
12.8	3.0
13.0	1.0
13.2	1.0
13.4	2.0
13.6	1.0
13.8	1.0
14.0	1.0
14.2	1.0
14.4	1.0
14.6	0.0
14.8	1.0
15.0	4.0
15.2	2.0
15.4	0.0
15.6	5.0
15.8	3.0
16.0	0.0
