Distance (mm)	Counts
0.0	3.0
0.2	1.0
0.4	3.0
0.6	2.0
0.8	0.0
1.0	7.0
1.2	1.0
1.4	1.0
1.6	3.0
1.8	2.0
2.0	4.0
2.2	2.0
2.4	2.0
2.6	2.0
2.8	6.0
3.0	7.0
3.2	5.0
3.4	9.0
3.6	13.0
3.8	21.0
4.0	36.0
4.2	54.0
4.4	50.0
4.6	65.0
4.8	89.0
5.0	67.0
5.2	63.0
5.4	41.0
5.6	28.0
5.8	15.0
6.0	26.0
6.2	32.0
6.4	39.0
6.6	57.0
6.8	79.0
7.0	77.0
7.2	64.0
7.4	37.0
7.6	19.0
7.8	4.0
8.0	5.0
8.2	6.0
8.4	3.0
8.6	3.0
8.8	4.0
9.0	6.0
9.2	2.0
9.4	1.0
9.6	4.0
9.8	3.0
10.0	0.0
10.2	2.0
10.4	4.0
10.6	1.0
10.8	3.0
11.0	1.0
11.2	0.0
11.4	2.0
11.6	3.0
11.8	1.0
12.0	2.0
12.2	1.0
12.4	2.0
12.6	1.0
12.8	0.0
13.0	0.0
13.2	0.0
13.4	0.0
13.6	1.0
13.8	1.0
14.0	1.0
14.2	3.0
14.4	0.0
14.6	1.0
14.8	2.0
15.0	2.0
15.2	0.0
15.4	3.0
15.6	2.0
15.8	0.0
16.0	2.0
