Distance (mm)	Counts
0.0	4.0
0.2	1.0
0.4	3.0
0.6	4.0
0.8	7.0
1.0	10.0
1.2	7.0
1.4	12.0
1.6	16.0
1.8	27.0
2.0	35.0
2.2	51.0
2.4	83.0
2.6	77.0
2.8	70.0
3.0	59.0
3.2	32.0
3.4	20.0
3.6	11.0
3.8	3.0
4.0	3.0
4.2	7.0
4.4	3.0
4.6	4.0
4.8	3.0
5.0	9.0
5.2	6.0
5.4	4.0
5.6	2.0
5.8	2.0
6.0	4.0
6.2	6.0
6.4	1.0
6.6	1.0
6.8	4.0
7.0	6.0
7.2	3.0
7.4	3.0
7.6	4.0
7.8	7.0
8.0	8.0
8.2	12.0
8.4	15.0
8.6	30.0
8.8	53.0
9.0	52.0
9.2	60.0
9.4	79.0
9.6	63.0
9.8	60.0
10.0	29.0
10.2	18.0
10.4	9.0
10.6	5.0
10.8	5.0
11.0	5.0
11.2	3.0
11.4	2.0
11.6	2.0
11.8	2.0
12.0	3.0
12.2	3.0
12.4	1.0
12.6	2.0
12.8	1.0
13.0	2.0
13.2	1.0
13.4	4.0
13.6	1.0
13.8	4.0
14.0	3.0
14.2	2.0
14.4	0.0
14.6	1.0
14.8	0.0
15.0	2.0
15.2	1.0
15.4	1.0
15.6	2.0
15.8	2.0
16.0	3.0
