Distance (mm)	Counts
0.0	7.0
0.2	5.0
0.4	6.0
0.6	17.0
0.8	33.0
1.0	55.0
1.2	67.0
1.4	90.0
1.6	73.0
1.8	75.0
2.0	41.0
2.2	28.0
2.4	12.0
2.6	4.0
2.8	5.0
3.0	2.0
3.2	6.0
3.4	4.0
3.6	2.0
3.8	4.0
4.0	5.0
4.2	1.0
4.4	2.0
4.6	2.0
4.8	2.0
5.0	0.0
5.2	2.0
5.4	4.0
5.6	4.0
5.8	1.0
6.0	3.0
6.2	1.0
6.4	2.0
6.6	3.0
6.8	3.0
7.0	3.0
7.2	3.0
7.4	2.0
7.6	2.0
7.8	2.0
8.0	1.0
8.2	8.0
8.4	1.0
8.6	3.0
8.8	5.0
9.0	3.0
9.2	5.0
9.4	11.0
9.6	3.0
9.8	12.0
10.0	17.0
10.2	27.0
10.4	44.0
10.6	63.0
10.8	80.0
11.0	79.0
11.2	86.0
11.4	60.0
11.6	26.0
11.8	25.0
12.0	8.0
12.2	9.0
12.4	6.0
12.6	6.0
12.8	1.0
13.0	1.0
13.2	4.0
13.4	3.0
13.6	1.0
13.8	2.0
14.0	3.0
14.2	3.0
14.4	2.0
14.6	2.0
14.8	2.0
15.0	2.0
15.2	2.0
15.4	3.0
15.6	1.0
15.8	0.0
16.0	3.0
