Distance (mm)	Counts
0.0	3.0
0.2	2.0
0.4	3.0
0.6	2.0
0.8	3.0
1.0	1.0
1.2	3.0
1.4	1.0
1.6	4.0
1.8	1.0
2.0	5.0
2.2	2.0
2.4	4.0
2.6	1.0
2.8	5.0
3.0	6.0
3.2	6.0
3.4	5.0
3.6	2.0
3.8	8.0
4.0	8.0
4.2	14.0
4.4	21.0
4.6	27.0
4.8	46.0
5.0	72.0
5.2	91.0
5.4	110.0
5.6	103.0
5.8	119.0
6.0	103.0
6.2	95.0
6.4	73.0
6.6	57.0
6.8	69.0
7.0	28.0
7.2	7.0
7.4	16.0
7.6	7.0
7.8	4.0
8.0	7.0
8.2	2.0
8.4	8.0
8.6	6.0
8.8	4.0
9.0	2.0
9.2	3.0
9.4	0.0
9.6	0.0
9.8	5.0
10.0	2.0
10.2	2.0
10.4	1.0
10.6	3.0
10.8	3.0
11.0	2.0
11.2	3.0
11.4	2.0
11.6	1.0
11.8	1.0
12.0	4.0
12.2	0.0
12.4	4.0
12.6	4.0
12.8	4.0
13.0	1.0
13.2	2.0
13.4	0.0
13.6	1.0
13.8	0.0
14.0	0.0
14.2	1.0
14.4	2.0
14.6	1.0
14.8	1.0
15.0	1.0
15.2	2.0
15.4	1.0
15.6	1.0
15.8	2.0
16.0	2.0
