Distance (mm)	Counts
0.0	1.0
0.2	3.0
0.4	5.0
0.6	5.0
0.8	8.0
1.0	1.0
1.2	19.0
1.4	20.0
1.6	41.0
1.8	58.0
2.0	67.0
2.2	75.0
2.4	74.0
2.6	45.0
2.8	34.0
3.0	23.0
3.2	8.0
3.4	7.0
3.6	9.0
3.8	5.0
4.0	2.0
4.2	4.0
4.4	1.0
4.6	1.0
4.8	4.0
5.0	2.0
5.2	3.0
5.4	2.0
5.6	2.0
5.8	6.0
6.0	2.0
6.2	6.0
6.4	2.0
6.6	5.0
6.8	1.0
7.0	2.0
7.2	4.0
7.4	4.0
7.6	2.0
7.8	1.0
8.0	2.0
8.2	6.0
8.4	5.0
8.6	5.0
8.8	9.0
9.0	8.0
9.2	23.0
9.4	24.0
9.6	38.0
9.8	53.0
10.0	83.0
10.2	90.0
10.4	88.0
10.6	41.0
10.8	32.0
11.0	15.0
11.2	7.0
11.4	4.0
11.6	4.0
11.8	3.0
12.0	5.0
12.2	4.0
12.4	0.0
12.6	3.0
12.8	3.0
13.0	4.0
13.2	2.0
13.4	2.0
13.6	5.0
13.8	3.0
14.0	3.0
14.2	1.0
14.4	3.0
14.6	3.0
14.8	1.0
15.0	2.0
15.2	0.0
15.4	3.0
15.6	2.0
15.8	1.0
16.0	6.0
