Distance (mm)	Counts
0.0	3.0
0.2	0.0
0.4	0.0
0.6	1.0
0.8	1.0
1.0	0.0
1.2	5.0
1.4	1.0
1.6	1.0
1.8	1.0
2.0	4.0
2.2	9.0
2.4	9.0
2.6	3.0
2.8	11.0
3.0	16.0
3.2	22.0
3.4	47.0
3.6	54.0
3.8	76.0
4.0	72.0
4.2	59.0
4.4	56.0
4.6	46.0
4.8	31.0
5.0	11.0
5.2	10.0
5.4	10.0
5.6	5.0
5.8	8.0
6.0	4.0
6.2	5.0
6.4	7.0
6.6	14.0
6.8	19.0
7.0	32.0
7.2	45.0
7.4	47.0
7.6	83.0
7.8	78.0
8.0	74.0
8.2	42.0
8.4	25.0
8.6	8.0
8.8	13.0
9.0	6.0
9.2	5.0
9.4	4.0
9.6	1.0
9.8	0.0
10.0	3.0
10.2	7.0
10.4	3.0
10.6	3.0
10.8	3.0
11.0	1.0
11.2	2.0
11.4	4.0
11.6	5.0
11.8	3.0
12.0	0.0
12.2	1.0
12.4	0.0
12.6	1.0
12.8	2.0
13.0	0.0
13.2	1.0
13.4	1.0
13.6	1.0
13.8	0.0
14.0	2.0
14.2	2.0
14.4	4.0
14.6	1.0
14.8	1.0
15.0	2.0
15.2	0.0
15.4	2.0
15.6	3.0
15.8	1.0
16.0	0.0
