Distance (mm)	Counts
0.0	7.0
0.2	4.0
0.4	6.0
0.6	9.0
0.8	16.0
1.0	27.0
1.2	49.0
1.4	62.0
1.6	73.0
1.8	78.0
2.0	51.0
2.2	32.0
2.4	28.0
2.6	16.0
2.8	13.0
3.0	7.0
3.2	3.0
3.4	2.0
3.6	6.0
3.8	4.0
4.0	0.0
4.2	4.0
4.4	3.0
4.6	3.0
4.8	2.0
5.0	0.0
5.2	1.0
5.4	2.0
5.6	3.0
5.8	3.0
6.0	1.0
6.2	4.0
6.4	2.0
6.6	1.0
6.8	3.0
7.0	5.0
7.2	4.0
7.4	0.0
7.6	3.0
7.8	0.0
8.0	4.0
8.2	1.0
8.4	2.0
8.6	2.0
8.8	5.0
9.0	3.0
9.2	3.0
9.4	6.0
9.6	8.0
9.8	9.0
10.0	12.0
10.2	26.0
10.4	42.0
10.6	57.0
10.8	74.0
11.0	86.0
11.2	55.0
11.4	27.0
11.6	22.0
11.8	11.0
12.0	5.0
12.2	4.0
12.4	4.0
12.6	3.0
12.8	1.0
13.0	2.0
13.2	1.0
13.4	1.0
13.6	4.0
13.8	3.0
14.0	4.0
14.2	0.0
14.4	1.0
14.6	2.0
14.8	2.0
15.0	3.0
15.2	1.0
15.4	2.0
15.6	1.0
15.8	2.0
16.0	2.0
