Distance (mm)	Counts
0.0	2.0
0.2	2.0
0.4	3.0
0.6	4.0
0.8	5.0
1.0	0.0
1.2	1.0
1.4	2.0
1.6	4.0
1.8	2.0
2.0	2.0
2.2	2.0
2.4	1.0
2.6	1.0
2.8	4.0
3.0	3.0
3.2	4.0
3.4	2.0
3.6	1.0
3.8	9.0
4.0	12.0
4.2	22.0
4.4	34.0
4.6	33.0
4.8	69.0
5.0	74.0
5.2	89.0
5.4	92.0
5.6	83.0
5.8	74.0
6.0	88.0
6.2	80.0
6.4	83.0
6.6	85.0
6.8	49.0
7.0	38.0
7.2	21.0
7.4	11.0
7.6	9.0
7.8	7.0
8.0	5.0
8.2	2.0
8.4	5.0
8.6	1.0
8.8	2.0
9.0	3.0
9.2	4.0
9.4	2.0
9.6	3.0
9.8	2.0
10.0	3.0
10.2	3.0
10.4	2.0
10.6	1.0
10.8	3.0
11.0	2.0
11.2	1.0
11.4	2.0
11.6	2.0
11.8	1.0
12.0	8.0
12.2	4.0
12.4	3.0
12.6	1.0
12.8	5.0
13.0	4.0
13.2	2.0
13.4	1.0
13.6	2.0
13.8	1.0
14.0	0.0
14.2	3.0
14.4	0.0
14.6	2.0
14.8	0.0
15.0	2.0
15.2	5.0
15.4	2.0
15.6	3.0
15.8	1.0
16.0	3.0
