Distance (mm)	Counts
0.0	0.0
0.2	4.0
0.4	2.0
0.6	0.0
0.8	2.0
1.0	4.0
1.2	1.0
1.4	5.0
1.6	6.0
1.8	2.0
2.0	5.0
2.2	1.0
2.4	5.0
2.6	10.0
2.8	15.0
3.0	23.0
3.2	44.0
3.4	63.0
3.6	83.0
3.8	95.0
4.0	75.0
4.2	44.0
4.4	28.0
4.6	14.0
4.8	16.0
5.0	10.0
5.2	5.0
5.4	7.0
5.6	5.0
5.8	4.0
6.0	2.0
6.2	5.0
6.4	4.0
6.6	11.0
6.8	13.0
7.0	36.0
7.2	35.0
7.4	47.0
7.6	49.0
7.8	74.0
8.0	73.0
8.2	58.0
8.4	41.0
8.6	18.0
8.8	10.0
9.0	7.0
9.2	5.0
9.4	4.0
9.6	2.0
9.8	1.0
10.0	6.0
10.2	4.0
10.4	4.0
10.6	2.0
10.8	2.0
11.0	5.0
11.2	0.0
11.4	1.0
11.6	0.0
11.8	6.0
12.0	4.0
12.2	2.0
12.4	1.0
12.6	1.0
12.8	2.0
13.0	0.0
13.2	0.0
13.4	0.0
13.6	2.0
13.8	1.0
14.0	2.0
14.2	1.0
14.4	1.0
14.6	0.0
14.8	3.0
15.0	1.0
15.2	1.0
15.4	0.0
15.6	0.0
15.8	3.0
16.0	2.0
