Distance (mm)	Counts
0.0	172.0
0.5	168.0
1.0	203.0
1.5	255.0
2.0	252.0
2.5	282.0
3.0	295.0
3.5	440.0
4.0	672.0
4.5	826.0
5.0	980.0
5.5	1082.0
6.0	1029.0
6.5	833.0
7.0	626.0
7.5	443.0
8.0	306.0
8.5	258.0
9.0	278.0
9.5	233.0
10.0	197.0
10.5	217.0
11.0	203.0
11.5	177.0
12.0	165.0
