Distance (mm)	Counts
0.0	201.0
0.5	216.0
1.0	301.0
1.5	371.0
2.0	527.0
2.5	774.0
3.0	826.0
3.5	1009.0
4.0	1138.0
4.5	1218.0
5.0	1229.0
5.5	1084.0
6.0	1006.0
6.5	792.0
7.0	650.0
7.5	452.0
8.0	316.0
8.5	245.0
9.0	230.0
9.5	199.0
10.0	201.0
10.5	187.0
11.0	182.0
11.5	136.0
12.0	135.0
