Distance (mm)	Counts
0.0	127.0
0.5	135.0
1.0	136.0
1.5	137.0
2.0	178.0
2.5	203.0
3.0	311.0
3.5	481.0
4.0	600.0
4.5	686.0
5.0	734.0
5.5	706.0
6.0	543.0
6.5	368.0
7.0	246.0
7.5	180.0
8.0	145.0
8.5	148.0
9.0	121.0
9.5	109.0
10.0	110.0
10.5	113.0
11.0	108.0
11.5	111.0
12.0	88.0
