Distance (mm)	Counts
0.0	4.0
2.0	7.0
4.0	15.0
6.0	13.0
8.0	24.0
10.0	45.0
12.0	127.0
14.0	205.0
16.0	84.0
18.0	47.0
20.0	25.0
22.0	29.0
24.0	11.0
26.0	8.0
28.0	4.0
30.0	4.0
