Distance (mm)	Counts
0.0	8.0
2.0	7.0
4.0	24.0
6.0	36.0
8.0	35.0
10.0	123.0
12.0	210.0
14.0	317.0
16.0	209.0
18.0	102.0
20.0	48.0
22.0	19.0
24.0	26.0
26.0	9.0
28.0	4.0
30.0	3.0
