Distance (mm)	Counts
0.0	3.0
0.4	4.0
0.8	4.0
1.2	5.0
1.6	4.0
2.0	3.0
2.4	5.0
2.8	7.0
3.2	3.0
3.6	7.0
4.0	9.0
4.4	7.0
4.8	10.0
5.2	13.0
5.6	10.0
6.0	24.0
6.4	25.0
6.8	54.0
7.2	112.0
7.6	142.0
8.0	203.0
8.4	258.0
8.8	270.0
9.2	273.0
9.6	237.0
10.0	248.0
10.4	190.0
10.8	185.0
11.2	120.0
11.6	77.0
12.0	43.0
12.4	19.0
12.8	10.0
13.2	13.0
13.6	10.0
14.0	9.0
14.4	3.0
14.8	6.0
15.2	10.0
15.6	5.0
16.0	8.0
16.4	7.0
16.8	1.0
17.2	7.0
17.6	4.0
18.0	1.0
18.4	3.0
18.8	3.0
19.2	2.0
19.6	0.0
20.0	1.0
