Distance (mm)	Counts
0.0	5.0
0.3	7.0
0.6	9.0
0.9	6.0
1.2	6.0
1.5	6.0
1.8	9.0
2.1	5.0
2.4	11.0
2.7	22.0
3.0	15.0
3.3	19.0
3.6	26.0
3.9	28.0
4.2	39.0
4.5	57.0
4.8	72.0
5.1	133.0
5.4	211.0
5.7	230.0
6.0	198.0
6.3	201.0
6.6	150.0
6.9	120.0
7.2	50.0
7.5	49.0
7.8	46.0
8.1	27.0
8.4	27.0
8.7	17.0
9.0	14.0
9.3	17.0
9.6	17.0
9.9	14.0
10.2	14.0
10.5	8.0
10.8	13.0
11.1	8.0
11.4	13.0
11.7	6.0
12.0	6.0
