Distance (mm)	Counts
0.0	17.0
0.2	21.0
0.4	18.0
0.6	24.0
0.8	16.0
1.0	17.0
1.2	19.0
1.4	21.0
1.6	37.0
1.8	34.0
2.0	46.0
2.2	52.0
2.4	59.0
2.6	68.0
2.8	87.0
3.0	103.0
3.2	145.0
3.4	161.0
3.6	178.0
3.8	156.0
4.0	127.0
4.2	88.0
4.4	79.0
4.6	65.0
4.8	56.0
5.0	43.0
5.2	49.0
5.4	37.0
5.6	47.0
5.8	27.0
6.0	36.0
6.2	26.0
6.4	26.0
6.6	27.0
6.8	24.0
7.0	19.0
7.2	14.0
7.4	18.0
7.6	21.0
7.8	19.0
8.0	14.0
