Distance (mm)	Counts
0.0	30.0
0.2	60.0
0.4	71.0
0.6	82.0
0.8	83.0
1.0	100.0
1.2	131.0
1.4	198.0
1.6	259.0
1.8	426.0
2.0	512.0
2.2	563.0
2.4	683.0
2.6	645.0
2.8	571.0
3.0	509.0
3.2	355.0
3.4	221.0
3.6	175.0
3.8	151.0
4.0	145.0
4.2	100.0
4.4	77.0
4.6	70.0
4.8	68.0
5.0	39.0
5.2	38.0
5.4	45.0
5.6	35.0
5.8	35.0
6.0	36.0
6.2	32.0
6.4	34.0
6.6	28.0
6.8	31.0
7.0	28.0
7.2	19.0
7.4	26.0
7.6	25.0
7.8	31.0
8.0	22.0
8.2	21.0
8.4	28.0
8.6	29.0
8.8	27.0
9.0	33.0
9.2	41.0
9.4	37.0
9.6	40.0
9.8	40.0
10.0	44.0
10.2	54.0
10.4	44.0
10.6	59.0
10.8	63.0
11.0	81.0
11.2	101.0
11.4	99.0
11.6	116.0
11.8	162.0
12.0	220.0
12.2	345.0
12.4	436.0
12.6	610.0
12.8	667.0
13.0	689.0
13.2	653.0
13.4	498.0
13.6	323.0
13.8	327.0
14.0	187.0
14.2	156.0
14.4	126.0
14.6	121.0
14.8	95.0
15.0	77.0
