Distance (mm)	Counts
0.0	46.0
0.2	48.0
0.4	39.0
0.6	60.0
0.8	73.0
1.0	80.0
1.2	114.0
1.4	135.0
1.6	175.0
1.8	300.0
2.0	370.0
2.2	456.0
2.4	593.0
2.6	693.0
2.8	619.0
3.0	537.0
3.2	495.0
3.4	280.0
3.6	222.0
3.8	212.0
4.0	147.0
4.2	133.0
4.4	83.0
4.6	83.0
4.8	62.0
5.0	53.0
5.2	55.0
5.4	44.0
5.6	39.0
5.8	43.0
6.0	32.0
6.2	35.0
6.4	32.0
6.6	31.0
6.8	34.0
7.0	32.0
7.2	33.0
7.4	25.0
7.6	30.0
7.8	24.0
8.0	27.0
8.2	34.0
8.4	18.0
8.6	28.0
8.8	25.0
9.0	29.0
9.2	26.0
9.4	43.0
9.6	43.0
9.8	40.0
10.0	36.0
10.2	45.0
10.4	41.0
10.6	50.0
10.8	54.0
11.0	78.0
11.2	64.0
11.4	58.0
11.6	69.0
11.8	80.0
12.0	82.0
12.2	291.0
12.4	300.0
12.6	270.0
12.8	347.0
13.0	506.0
13.2	652.0
13.4	709.0
13.6	643.0
13.8	617.0
14.0	453.0
14.2	223.0
14.4	161.0
14.6	154.0
14.8	125.0
15.0	84.0
