Distance (mm)	Counts
0.0	50.0
0.2	64.0
0.4	68.0
0.6	67.0
0.8	90.0
1.0	114.0
1.2	130.0
1.4	204.0
1.6	290.0
1.8	389.0
2.0	547.0
2.2	610.0
2.4	672.0
2.6	641.0
2.8	567.0
3.0	461.0
3.2	380.0
3.4	230.0
3.6	166.0
3.8	125.0
4.0	119.0
4.2	96.0
4.4	88.0
4.6	65.0
4.8	64.0
5.0	50.0
5.2	44.0
5.4	31.0
5.6	49.0
5.8	32.0
6.0	33.0
6.2	39.0
6.4	42.0
6.6	31.0
6.8	27.0
7.0	28.0
7.2	20.0
7.4	18.0
7.6	25.0
7.8	22.0
8.0	29.0
8.2	30.0
8.4	35.0
8.6	26.0
8.8	41.0
9.0	39.0
9.2	24.0
9.4	34.0
9.6	38.0
9.8	35.0
10.0	45.0
10.2	47.0
10.4	50.0
10.6	84.0
10.8	73.0
11.0	90.0
11.2	100.0
11.4	112.0
11.6	117.0
11.8	149.0
12.0	246.0
12.2	321.0
12.4	378.0
12.6	402.0
12.8	721.0
13.0	671.0
13.2	629.0
13.4	483.0
13.6	375.0
13.8	302.0
14.0	188.0
14.2	166.0
14.4	115.0
14.6	93.0
14.8	82.0
15.0	73.0
