Distance (mm)	Counts
0.0	61.0
0.2	50.0
0.4	50.0
0.6	58.0
0.8	61.0
1.0	71.0
1.2	96.0
1.4	110.0
1.6	199.0
1.8	316.0
2.0	420.0
2.2	492.0
2.4	633.0
2.6	631.0
2.8	636.0
3.0	607.0
3.2	526.0
3.4	331.0
3.6	237.0
3.8	203.0
4.0	145.0
4.2	129.0
4.4	126.0
4.6	85.0
4.8	95.0
5.0	58.0
5.2	54.0
5.4	43.0
5.6	37.0
5.8	38.0
6.0	43.0
6.2	33.0
6.4	28.0
6.6	25.0
6.8	32.0
7.0	38.0
7.2	28.0
7.4	21.0
7.6	29.0
7.8	21.0
8.0	41.0
8.2	21.0
8.4	30.0
8.6	35.0
8.8	30.0
9.0	29.0
9.2	31.0
9.4	35.0
9.6	34.0
9.8	35.0
10.0	35.0
10.2	43.0
10.4	49.0
10.6	41.0
10.8	70.0
11.0	57.0
11.2	79.0
11.4	93.0
11.6	82.0
11.8	79.0
12.0	85.0
12.2	323.0
12.4	275.0
12.6	294.0
12.8	408.0
13.0	555.0
13.2	624.0
13.4	696.0
13.6	610.0
13.8	580.0
14.0	442.0
14.2	300.0
14.4	181.0
14.6	143.0
14.8	114.0
15.0	87.0
