Distance (mm)	Counts
0.0	54.0
0.2	45.0
0.4	71.0
0.6	84.0
0.8	107.0
1.0	116.0
1.2	155.0
1.4	183.0
1.6	241.0
1.8	334.0
2.0	476.0
2.2	568.0
2.4	715.0
2.6	725.0
2.8	652.0
3.0	619.0
3.2	469.0
3.4	350.0
3.6	253.0
3.8	184.0
4.0	160.0
4.2	137.0
4.4	103.0
4.6	72.0
4.8	71.0
5.0	69.0
5.2	58.0
5.4	42.0
5.6	47.0
5.8	34.0
6.0	33.0
6.2	28.0
6.4	36.0
6.6	26.0
6.8	33.0
7.0	31.0
7.2	29.0
7.4	37.0
7.6	21.0
7.8	26.0
8.0	27.0
8.2	31.0
8.4	25.0
8.6	47.0
8.8	44.0
9.0	51.0
9.2	50.0
9.4	34.0
9.6	56.0
9.8	66.0
10.0	87.0
10.2	67.0
10.4	106.0
10.6	129.0
10.8	178.0
11.0	249.0
11.2	341.0
11.4	468.0
11.6	589.0
11.8	646.0
12.0	727.0
12.2	682.0
12.4	592.0
12.6	492.0
12.8	317.0
13.0	222.0
13.2	179.0
13.4	154.0
13.6	111.0
13.8	109.0
14.0	74.0
14.2	69.0
14.4	57.0
14.6	53.0
14.8	40.0
15.0	55.0
