Distance (mm)	Counts
0.0	54.0
0.2	63.0
0.4	66.0
0.6	75.0
0.8	105.0
1.0	103.0
1.2	139.0
1.4	179.0
1.6	267.0
1.8	402.0
2.0	508.0
2.2	587.0
2.4	808.0
2.6	730.0
2.8	605.0
3.0	550.0
3.2	426.0
3.4	296.0
3.6	221.0
3.8	158.0
4.0	105.0
4.2	117.0
4.4	113.0
4.6	74.0
4.8	61.0
5.0	58.0
5.2	48.0
5.4	47.0
5.6	37.0
5.8	33.0
6.0	28.0
6.2	27.0
6.4	37.0
6.6	35.0
6.8	28.0
7.0	34.0
7.2	34.0
7.4	23.0
7.6	24.0
7.8	30.0
8.0	34.0
8.2	25.0
8.4	29.0
8.6	21.0
8.8	38.0
9.0	30.0
9.2	36.0
9.4	40.0
9.6	39.0
9.8	45.0
10.0	56.0
10.2	48.0
10.4	41.0
10.6	56.0
10.8	50.0
11.0	48.0
11.2	64.0
11.4	63.0
11.6	151.0
11.8	147.0
12.0	223.0
12.2	308.0
12.4	433.0
12.6	564.0
12.8	615.0
13.0	656.0
13.2	641.0
13.4	568.0
13.6	451.0
13.8	342.0
14.0	250.0
14.2	169.0
14.4	136.0
14.6	108.0
14.8	82.0
15.0	73.0
