Distance (mm)	Counts
0.0	60.0
0.2	63.0
0.4	77.0
0.6	76.0
0.8	79.0
1.0	89.0
1.2	76.0
1.4	111.0
1.6	91.0
1.8	112.0
2.0	105.0
2.2	120.0
2.4	130.0
2.6	448.0
2.8	449.0
3.0	419.0
3.2	521.0
3.4	595.0
3.6	675.0
3.8	677.0
4.0	641.0
4.2	495.0
4.4	383.0
4.6	230.0
4.8	189.0
5.0	153.0
5.2	140.0
5.4	116.0
5.6	80.0
5.8	49.0
6.0	42.0
6.2	40.0
6.4	38.0
6.6	35.0
6.8	40.0
7.0	39.0
7.2	29.0
7.4	35.0
7.6	35.0
7.8	33.0
8.0	15.0
8.2	36.0
8.4	27.0
8.6	24.0
8.8	26.0
9.0	29.0
9.2	22.0
9.4	38.0
9.6	34.0
9.8	42.0
10.0	23.0
10.2	31.0
10.4	34.0
10.6	36.0
10.8	39.0
11.0	39.0
11.2	39.0
11.4	48.0
11.6	46.0
11.8	69.0
12.0	66.0
12.2	95.0
12.4	103.0
12.6	110.0
12.8	169.0
13.0	247.0
13.2	406.0
13.4	491.0
13.6	599.0
13.8	658.0
14.0	706.0
14.2	604.0
14.4	440.0
14.6	368.0
14.8	265.0
15.0	197.0
