Distance (mm)	Counts
0.0	43.0
0.2	41.0
0.4	52.0
0.6	42.0
0.8	65.0
1.0	75.0
1.2	99.0
1.4	115.0
1.6	173.0
1.8	264.0
2.0	414.0
2.2	423.0
2.4	585.0
2.6	642.0
2.8	691.0
3.0	600.0
3.2	457.0
3.4	381.0
3.6	238.0
3.8	203.0
4.0	156.0
4.2	139.0
4.4	119.0
4.6	86.0
4.8	78.0
5.0	47.0
5.2	58.0
5.4	50.0
5.6	38.0
5.8	44.0
6.0	50.0
6.2	34.0
6.4	34.0
6.6	25.0
6.8	26.0
7.0	28.0
7.2	20.0
7.4	14.0
7.6	26.0
7.8	31.0
8.0	29.0
8.2	31.0
8.4	26.0
8.6	20.0
8.8	31.0
9.0	32.0
9.2	31.0
9.4	36.0
9.6	26.0
9.8	48.0
10.0	47.0
10.2	47.0
10.4	42.0
10.6	49.0
10.8	60.0
11.0	60.0
11.2	57.0
11.4	85.0
11.6	69.0
11.8	89.0
12.0	189.0
12.2	222.0
12.4	339.0
12.6	412.0
12.8	490.0
13.0	600.0
13.2	713.0
13.4	684.0
13.6	539.0
13.8	482.0
14.0	320.0
14.2	236.0
14.4	159.0
14.6	166.0
14.8	124.0
15.0	87.0
