Distance (mm)	Counts
0.0	71.0
0.2	57.0
0.4	69.0
0.6	62.0
0.8	81.0
1.0	75.0
1.2	76.0
1.4	70.0
1.6	79.0
1.8	88.0
2.0	143.0
2.2	149.0
2.4	152.0
2.6	326.0
2.8	463.0
3.0	549.0
3.2	673.0
3.4	654.0
3.6	636.0
3.8	385.0
4.0	326.0
4.2	255.0
4.4	194.0
4.6	172.0
4.8	118.0
5.0	100.0
5.2	58.0
5.4	51.0
5.6	51.0
5.8	40.0
6.0	52.0
6.2	49.0
6.4	42.0
6.6	41.0
6.8	43.0
7.0	37.0
7.2	36.0
7.4	30.0
7.6	32.0
7.8	31.0
8.0	25.0
8.2	18.0
8.4	24.0
8.6	25.0
8.8	31.0
9.0	33.0
9.2	32.0
9.4	30.0
9.6	37.0
9.8	37.0
10.0	42.0
10.2	42.0
10.4	42.0
10.6	43.0
10.8	38.0
11.0	42.0
11.2	41.0
11.4	50.0
11.6	57.0
11.8	67.0
12.0	56.0
12.2	97.0
12.4	127.0
12.6	133.0
12.8	193.0
13.0	300.0
13.2	361.0
13.4	694.0
13.6	661.0
13.8	713.0
14.0	637.0
14.2	368.0
14.4	280.0
14.6	279.0
14.8	165.0
15.0	177.0
