Distance (mm)	Counts
0.0	54.0
0.2	40.0
0.4	56.0
0.6	55.0
0.8	59.0
1.0	54.0
1.2	63.0
1.4	65.0
1.6	69.0
1.8	88.0
2.0	126.0
2.2	141.0
2.4	175.0
2.6	275.0
2.8	469.0
3.0	607.0
3.2	637.0
3.4	616.0
3.6	577.0
3.8	470.0
4.0	282.0
4.2	235.0
4.4	205.0
4.6	148.0
4.8	94.0
5.0	84.0
5.2	65.0
5.4	62.0
5.6	64.0
5.8	44.0
6.0	51.0
6.2	35.0
6.4	21.0
6.6	35.0
6.8	32.0
7.0	21.0
7.2	33.0
7.4	29.0
7.6	31.0
7.8	23.0
8.0	28.0
8.2	31.0
8.4	24.0
8.6	28.0
8.8	21.0
9.0	31.0
9.2	31.0
9.4	25.0
9.6	32.0
9.8	42.0
10.0	29.0
10.2	34.0
10.4	37.0
10.6	35.0
10.8	46.0
11.0	44.0
11.2	46.0
11.4	55.0
11.6	125.0
11.8	109.0
12.0	115.0
12.2	150.0
12.4	143.0
12.6	195.0
12.8	296.0
13.0	422.0
13.2	548.0
13.4	681.0
13.6	693.0
13.8	674.0
14.0	610.0
14.2	387.0
14.4	291.0
14.6	248.0
14.8	172.0
15.0	139.0
