Distance (mm)	Counts
0.0	32.0
0.2	45.0
0.4	58.0
0.6	59.0
0.8	73.0
1.0	86.0
1.2	94.0
1.4	131.0
1.6	145.0
1.8	206.0
2.0	329.0
2.2	428.0
2.4	577.0
2.6	692.0
2.8	746.0
3.0	734.0
3.2	644.0
3.4	570.0
3.6	439.0
3.8	332.0
4.0	273.0
4.2	200.0
4.4	146.0
4.6	140.0
4.8	109.0
5.0	84.0
5.2	70.0
5.4	59.0
5.6	45.0
5.8	37.0
6.0	39.0
6.2	38.0
6.4	41.0
6.6	29.0
6.8	33.0
7.0	30.0
7.2	48.0
7.4	46.0
7.6	40.0
7.8	45.0
8.0	36.0
8.2	37.0
8.4	50.0
8.6	51.0
8.8	53.0
9.0	69.0
9.2	61.0
9.4	67.0
9.6	93.0
9.8	148.0
10.0	140.0
10.2	171.0
10.4	275.0
10.6	339.0
10.8	562.0
11.0	608.0
11.2	685.0
11.4	713.0
11.6	690.0
11.8	646.0
12.0	472.0
12.2	316.0
12.4	261.0
12.6	207.0
12.8	154.0
13.0	128.0
13.2	99.0
13.4	86.0
13.6	85.0
13.8	56.0
14.0	52.0
14.2	38.0
14.4	41.0
14.6	42.0
14.8	29.0
15.0	31.0
