Distance (mm)	Counts
0.0	33.0
0.2	43.0
0.4	39.0
0.6	47.0
0.8	46.0
1.0	74.0
1.2	77.0
1.4	90.0
1.6	98.0
1.8	123.0
2.0	155.0
2.2	198.0
2.4	268.0
2.6	428.0
2.8	513.0
3.0	650.0
3.2	767.0
3.4	762.0
3.6	705.0
3.8	603.0
4.0	503.0
4.2	393.0
4.4	290.0
4.6	204.0
4.8	157.0
5.0	118.0
5.2	112.0
5.4	99.0
5.6	70.0
5.8	79.0
6.0	63.0
6.2	67.0
6.4	74.0
6.6	54.0
6.8	57.0
7.0	47.0
7.2	66.0
7.4	49.0
7.6	66.0
7.8	65.0
8.0	66.0
8.2	60.0
8.4	49.0
8.6	82.0
8.8	91.0
9.0	115.0
9.2	134.0
9.4	165.0
9.6	199.0
9.8	347.0
10.0	422.0
10.2	529.0
10.4	664.0
10.6	693.0
10.8	668.0
11.0	672.0
11.2	594.0
11.4	462.0
11.6	335.0
11.8	259.0
12.0	192.0
12.2	126.0
12.4	130.0
12.6	103.0
12.8	75.0
13.0	83.0
13.2	45.0
13.4	54.0
13.6	39.0
13.8	40.0
14.0	38.0
14.2	33.0
14.4	37.0
14.6	28.0
14.8	33.0
15.0	21.0
