Distance (mm)	Counts
0.0	86.0
0.2	68.0
0.4	83.0
0.6	91.0
0.8	77.0
1.0	86.0
1.2	78.0
1.4	112.0
1.6	100.0
1.8	129.0
2.0	124.0
2.2	116.0
2.4	124.0
2.6	129.0
2.8	102.0
3.0	136.0
3.2	116.0
3.4	135.0
3.6	141.0
3.8	124.0
4.0	149.0
4.2	114.0
4.4	142.0
4.6	169.0
4.8	168.0
5.0	186.0
5.2	183.0
5.4	187.0
5.6	180.0
5.8	166.0
6.0	204.0
6.2	159.0
6.4	174.0
6.6	196.0
6.8	197.0
7.0	260.0
7.2	285.0
7.4	367.0
7.6	424.0
7.8	491.0
8.0	536.0
8.2	650.0
8.4	593.0
8.6	589.0
8.8	644.0
9.0	647.0
9.2	641.0
9.4	580.0
9.6	620.0
9.8	576.0
10.0	495.0
10.2	459.0
10.4	400.0
10.6	312.0
10.8	263.0
11.0	254.0
11.2	249.0
11.4	195.0
11.6	183.0
11.8	196.0
12.0	219.0
12.2	162.0
12.4	196.0
12.6	170.0
12.8	166.0
13.0	184.0
13.2	170.0
13.4	141.0
13.6	164.0
13.8	162.0
14.0	135.0
14.2	110.0
14.4	136.0
14.6	129.0
14.8	134.0
15.0	144.0
