Distance (mm)	Counts
0.0	71.0
0.2	91.0
0.4	92.0
0.6	94.0
0.8	94.0
1.0	110.0
1.2	85.0
1.4	83.0
1.6	112.0
1.8	108.0
2.0	100.0
2.2	104.0
2.4	93.0
2.6	110.0
2.8	120.0
3.0	130.0
3.2	133.0
3.4	140.0
3.6	150.0
3.8	119.0
4.0	157.0
4.2	147.0
4.4	142.0
4.6	142.0
4.8	179.0
5.0	201.0
5.2	216.0
5.4	280.0
5.6	330.0
5.8	407.0
6.0	444.0
6.2	519.0
6.4	536.0
6.6	460.0
6.8	464.0
7.0	382.0
7.2	314.0
7.4	265.0
7.6	225.0
7.8	208.0
8.0	219.0
8.2	193.0
8.4	200.0
8.6	170.0
8.8	191.0
9.0	209.0
9.2	187.0
9.4	183.0
9.6	149.0
9.8	200.0
10.0	226.0
10.2	219.0
10.4	244.0
10.6	303.0
10.8	395.0
11.0	418.0
11.2	495.0
11.4	554.0
11.6	529.0
11.8	517.0
12.0	473.0
12.2	389.0
12.4	351.0
12.6	247.0
12.8	236.0
13.0	163.0
13.2	207.0
13.4	145.0
13.6	162.0
13.8	156.0
14.0	138.0
14.2	144.0
14.4	138.0
14.6	135.0
14.8	128.0
15.0	120.0
