Distance (mm)	Counts
0.0	78.0
0.2	112.0
0.4	85.0
0.6	91.0
0.8	96.0
1.0	123.0
1.2	114.0
1.4	84.0
1.6	124.0
1.8	109.0
2.0	112.0
2.2	99.0
2.4	125.0
2.6	109.0
2.8	128.0
3.0	126.0
3.2	119.0
3.4	148.0
3.6	165.0
3.8	183.0
4.0	269.0
4.2	327.0
4.4	368.0
4.6	453.0
4.8	448.0
5.0	472.0
5.2	401.0
5.4	411.0
5.6	331.0
5.8	270.0
6.0	227.0
6.2	207.0
6.4	161.0
6.6	157.0
6.8	160.0
7.0	169.0
7.2	153.0
7.4	164.0
7.6	163.0
7.8	154.0
8.0	173.0
8.2	151.0
8.4	151.0
8.6	148.0
8.8	154.0
9.0	183.0
9.2	173.0
9.4	150.0
9.6	147.0
9.8	158.0
10.0	146.0
10.2	165.0
10.4	189.0
10.6	133.0
10.8	156.0
11.0	181.0
11.2	149.0
11.4	189.0
11.6	225.0
11.8	269.0
12.0	349.0
12.2	407.0
12.4	438.0
12.6	467.0
12.8	458.0
13.0	458.0
13.2	440.0
13.4	361.0
13.6	301.0
13.8	259.0
14.0	167.0
14.2	164.0
14.4	154.0
14.6	146.0
14.8	120.0
15.0	119.0
