Distance (mm)	Counts
0.0	108.0
0.2	105.0
0.4	105.0
0.6	118.0
0.8	128.0
1.0	100.0
1.2	112.0
1.4	157.0
1.6	145.0
1.8	167.0
2.0	239.0
2.2	244.0
2.4	305.0
2.6	377.0
2.8	457.0
3.0	444.0
3.2	456.0
3.4	411.0
3.6	369.0
3.8	332.0
4.0	239.0
4.2	212.0
4.4	184.0
4.6	164.0
4.8	147.0
5.0	148.0
5.2	135.0
5.4	178.0
5.6	132.0
5.8	128.0
6.0	141.0
6.2	118.0
6.4	138.0
6.6	138.0
6.8	147.0
7.0	120.0
7.2	150.0
7.4	146.0
7.6	142.0
7.8	149.0
8.0	128.0
8.2	144.0
8.4	142.0
8.6	124.0
8.8	167.0
9.0	142.0
9.2	128.0
9.4	132.0
9.6	150.0
9.8	154.0
10.0	140.0
10.2	141.0
10.4	149.0
10.6	158.0
10.8	162.0
11.0	153.0
11.2	145.0
11.4	206.0
11.6	234.0
11.8	316.0
12.0	329.0
12.2	425.0
12.4	448.0
12.6	441.0
12.8	420.0
13.0	343.0
13.2	335.0
13.4	256.0
13.6	211.0
13.8	150.0
14.0	156.0
14.2	132.0
14.4	120.0
14.6	113.0
14.8	128.0
15.0	108.0
