Distance (mm)	Counts
0.0	99.0
0.2	95.0
0.4	102.0
0.6	89.0
0.8	101.0
1.0	116.0
1.2	98.0
1.4	126.0
1.6	118.0
1.8	126.0
2.0	123.0
2.2	159.0
2.4	229.0
2.6	298.0
2.8	355.0
3.0	356.0
3.2	415.0
3.4	397.0
3.6	410.0
3.8	401.0
4.0	315.0
4.2	233.0
4.4	190.0
4.6	147.0
4.8	128.0
5.0	132.0
5.2	135.0
5.4	148.0
5.6	116.0
5.8	113.0
6.0	136.0
6.2	110.0
6.4	137.0
6.6	129.0
6.8	101.0
7.0	143.0
7.2	147.0
7.4	122.0
7.6	125.0
7.8	137.0
8.0	126.0
8.2	123.0
8.4	98.0
8.6	137.0
8.8	116.0
9.0	117.0
9.2	110.0
9.4	128.0
9.6	124.0
9.8	118.0
10.0	129.0
10.2	110.0
10.4	146.0
10.6	122.0
10.8	119.0
11.0	113.0
11.2	128.0
11.4	107.0
11.6	135.0
11.8	124.0
12.0	151.0
12.2	150.0
12.4	153.0
12.6	200.0
12.8	239.0
13.0	333.0
13.2	373.0
13.4	374.0
13.6	401.0
13.8	463.0
14.0	398.0
14.2	344.0
14.4	295.0
14.6	217.0
14.8	192.0
15.0	161.0
