Distance (mm)	Counts
0.0	96.0
0.2	108.0
0.4	88.0
0.6	91.0
0.8	98.0
1.0	116.0
1.2	103.0
1.4	102.0
1.6	118.0
1.8	152.0
2.0	196.0
2.2	229.0
2.4	267.0
2.6	352.0
2.8	369.0
3.0	355.0
3.2	391.0
3.4	337.0
3.6	269.0
3.8	222.0
4.0	181.0
4.2	163.0
4.4	136.0
4.6	125.0
4.8	136.0
5.0	122.0
5.2	102.0
5.4	105.0
5.6	105.0
5.8	120.0
6.0	110.0
6.2	107.0
6.4	109.0
6.6	106.0
6.8	116.0
7.0	111.0
7.2	117.0
7.4	120.0
7.6	107.0
7.8	111.0
8.0	133.0
8.2	112.0
8.4	102.0
8.6	119.0
8.8	103.0
9.0	135.0
9.2	127.0
9.4	126.0
9.6	120.0
9.8	109.0
10.0	115.0
10.2	112.0
10.4	111.0
10.6	128.0
10.8	123.0
11.0	115.0
11.2	111.0
11.4	126.0
11.6	94.0
11.8	115.0
12.0	147.0
12.2	125.0
12.4	135.0
12.6	160.0
12.8	208.0
13.0	275.0
13.2	305.0
13.4	332.0
13.6	372.0
13.8	404.0
14.0	314.0
14.2	311.0
14.4	252.0
14.6	242.0
14.8	200.0
15.0	144.0
