Distance (mm)	Counts
0.0	80.0
0.2	89.0
0.4	71.0
0.6	74.0
0.8	79.0
1.0	75.0
1.2	86.0
1.4	80.0
1.6	79.0
1.8	89.0
2.0	83.0
2.2	122.0
2.4	110.0
2.6	119.0
2.8	115.0
3.0	113.0
3.2	125.0
3.4	145.0
3.6	134.0
3.8	143.0
4.0	137.0
4.2	168.0
4.4	140.0
4.6	148.0
4.8	151.0
5.0	157.0
5.2	152.0
5.4	180.0
5.6	191.0
5.8	164.0
6.0	182.0
6.2	189.0
6.4	187.0
6.6	206.0
6.8	212.0
7.0	196.0
7.2	238.0
7.4	256.0
7.6	317.0
7.8	376.0
8.0	438.0
8.2	536.0
8.4	664.0
8.6	738.0
8.8	843.0
9.0	893.0
9.2	851.0
9.4	766.0
9.6	662.0
9.8	576.0
10.0	471.0
10.2	365.0
10.4	299.0
10.6	264.0
10.8	240.0
11.0	209.0
11.2	186.0
11.4	198.0
11.6	202.0
11.8	163.0
12.0	207.0
12.2	201.0
12.4	197.0
12.6	198.0
12.8	160.0
13.0	180.0
13.2	156.0
13.4	151.0
13.6	148.0
13.8	169.0
14.0	154.0
14.2	147.0
14.4	126.0
14.6	139.0
14.8	149.0
15.0	137.0
