Distance (mm)	Counts
0.0	93.0
0.2	125.0
0.4	113.0
0.6	116.0
0.8	124.0
1.0	113.0
1.2	112.0
1.4	144.0
1.6	167.0
1.8	224.0
2.0	248.0
2.2	324.0
2.4	375.0
2.6	438.0
2.8	456.0
3.0	455.0
3.2	398.0
3.4	359.0
3.6	264.0
3.8	212.0
4.0	180.0
4.2	153.0
4.4	123.0
4.6	130.0
4.8	127.0
5.0	120.0
5.2	131.0
5.4	106.0
5.6	128.0
5.8	114.0
6.0	123.0
6.2	137.0
6.4	144.0
6.6	116.0
6.8	115.0
7.0	136.0
7.2	123.0
7.4	135.0
7.6	142.0
7.8	111.0
8.0	118.0
8.2	120.0
8.4	122.0
8.6	129.0
8.8	129.0
9.0	125.0
9.2	136.0
9.4	126.0
9.6	130.0
9.8	115.0
10.0	122.0
10.2	125.0
10.4	136.0
10.6	123.0
10.8	133.0
11.0	122.0
11.2	99.0
11.4	119.0
11.6	127.0
11.8	158.0
12.0	173.0
12.2	177.0
12.4	210.0
12.6	277.0
12.8	319.0
13.0	380.0
13.2	436.0
13.4	413.0
13.6	439.0
13.8	387.0
14.0	318.0
14.2	235.0
14.4	205.0
14.6	179.0
14.8	143.0
15.0	121.0
