Distance (mm)	Counts
0.0	95.0
0.2	88.0
0.4	76.0
0.6	97.0
0.8	91.0
1.0	90.0
1.2	101.0
1.4	113.0
1.6	98.0
1.8	106.0
2.0	126.0
2.2	117.0
2.4	99.0
2.6	130.0
2.8	115.0
3.0	139.0
3.2	126.0
3.4	143.0
3.6	122.0
3.8	149.0
4.0	147.0
4.2	168.0
4.4	205.0
4.6	236.0
4.8	333.0
5.0	364.0
5.2	397.0
5.4	461.0
5.6	519.0
5.8	502.0
6.0	460.0
6.2	391.0
6.4	331.0
6.6	261.0
6.8	232.0
7.0	227.0
7.2	169.0
7.4	171.0
7.6	165.0
7.8	193.0
8.0	151.0
8.2	161.0
8.4	153.0
8.6	174.0
8.8	144.0
9.0	166.0
9.2	157.0
9.4	164.0
9.6	178.0
9.8	169.0
10.0	179.0
10.2	165.0
10.4	182.0
10.6	172.0
10.8	204.0
11.0	241.0
11.2	267.0
11.4	335.0
11.6	430.0
11.8	445.0
12.0	547.0
12.2	474.0
12.4	489.0
12.6	452.0
12.8	439.0
13.0	327.0
13.2	274.0
13.4	214.0
13.6	187.0
13.8	152.0
14.0	148.0
14.2	140.0
14.4	137.0
14.6	141.0
14.8	133.0
15.0	112.0
