Distance (mm)	Counts
0.0	99.0
0.2	111.0
0.4	116.0
0.6	106.0
0.8	122.0
1.0	96.0
1.2	121.0
1.4	135.0
1.6	150.0
1.8	204.0
2.0	239.0
2.2	306.0
2.4	394.0
2.6	431.0
2.8	468.0
3.0	404.0
3.2	398.0
3.4	324.0
3.6	297.0
3.8	224.0
4.0	183.0
4.2	159.0
4.4	137.0
4.6	113.0
4.8	100.0
5.0	133.0
5.2	118.0
5.4	117.0
5.6	120.0
5.8	112.0
6.0	135.0
6.2	112.0
6.4	105.0
6.6	119.0
6.8	116.0
7.0	122.0
7.2	118.0
7.4	127.0
7.6	121.0
7.8	110.0
8.0	133.0
8.2	120.0
8.4	111.0
8.6	104.0
8.8	98.0
9.0	121.0
9.2	99.0
9.4	123.0
9.6	102.0
9.8	107.0
10.0	103.0
10.2	112.0
10.4	106.0
10.6	102.0
10.8	123.0
11.0	122.0
11.2	129.0
11.4	115.0
11.6	131.0
11.8	127.0
12.0	127.0
12.2	145.0
12.4	137.0
12.6	204.0
12.8	251.0
13.0	310.0
13.2	347.0
13.4	397.0
13.6	408.0
13.8	428.0
14.0	331.0
14.2	310.0
14.4	263.0
14.6	214.0
14.8	171.0
15.0	141.0
