Distance (mm)	Counts
0.0	131.0
0.2	106.0
0.4	110.0
0.6	132.0
0.8	107.0
1.0	128.0
1.2	121.0
1.4	118.0
1.6	123.0
1.8	128.0
2.0	143.0
2.2	142.0
2.4	145.0
2.6	136.0
2.8	141.0
3.0	148.0
3.2	149.0
3.4	175.0
3.6	163.0
3.8	176.0
4.0	183.0
4.2	202.0
4.4	241.0
4.6	272.0
4.8	366.0
5.0	379.0
5.2	389.0
5.4	474.0
5.6	545.0
5.8	547.0
6.0	533.0
6.2	473.0
6.4	445.0
6.6	377.0
6.8	333.0
7.0	281.0
7.2	268.0
7.4	258.0
7.6	303.0
7.8	328.0
8.0	359.0
8.2	437.0
8.4	467.0
8.6	531.0
8.8	545.0
9.0	532.0
9.2	451.0
9.4	399.0
9.6	323.0
9.8	289.0
10.0	226.0
10.2	235.0
10.4	189.0
10.6	183.0
10.8	174.0
11.0	164.0
11.2	172.0
11.4	154.0
11.6	172.0
11.8	159.0
12.0	143.0
12.2	180.0
12.4	133.0
12.6	129.0
12.8	154.0
13.0	137.0
13.2	126.0
13.4	134.0
13.6	121.0
13.8	135.0
14.0	121.0
14.2	119.0
14.4	115.0
14.6	103.0
14.8	104.0
15.0	95.0
