Distance (mm)	Counts
0.0	93.0
0.2	109.0
0.4	131.0
0.6	134.0
0.8	109.0
1.0	107.0
1.2	139.0
1.4	115.0
1.6	116.0
1.8	139.0
2.0	163.0
2.2	185.0
2.4	232.0
2.6	305.0
2.8	338.0
3.0	423.0
3.2	472.0
3.4	482.0
3.6	442.0
3.8	423.0
4.0	355.0
4.2	334.0
4.4	268.0
4.6	230.0
4.8	166.0
5.0	170.0
5.2	149.0
5.4	184.0
5.6	161.0
5.8	173.0
6.0	143.0
6.2	139.0
6.4	163.0
6.6	150.0
6.8	161.0
7.0	150.0
7.2	141.0
7.4	156.0
7.6	149.0
7.8	157.0
8.0	151.0
8.2	174.0
8.4	174.0
8.6	165.0
8.8	123.0
9.0	163.0
9.2	159.0
9.4	148.0
9.6	169.0
9.8	158.0
10.0	159.0
10.2	167.0
10.4	156.0
10.6	194.0
10.8	212.0
11.0	257.0
11.2	314.0
11.4	370.0
11.6	415.0
11.8	490.0
12.0	485.0
12.2	442.0
12.4	396.0
12.6	317.0
12.8	273.0
13.0	190.0
13.2	178.0
13.4	139.0
13.6	125.0
13.8	130.0
14.0	125.0
14.2	128.0
14.4	118.0
14.6	113.0
14.8	132.0
15.0	111.0
