Distance (mm)	Counts
0.0	102.0
0.2	118.0
0.4	104.0
0.6	115.0
0.8	124.0
1.0	120.0
1.2	139.0
1.4	139.0
1.6	176.0
1.8	222.0
2.0	263.0
2.2	310.0
2.4	399.0
2.6	436.0
2.8	455.0
3.0	454.0
3.2	425.0
3.4	338.0
3.6	297.0
3.8	256.0
4.0	194.0
4.2	154.0
4.4	161.0
4.6	146.0
4.8	139.0
5.0	137.0
5.2	125.0
5.4	123.0
5.6	126.0
5.8	120.0
6.0	148.0
6.2	131.0
6.4	136.0
6.6	127.0
6.8	130.0
7.0	138.0
7.2	135.0
7.4	175.0
7.6	113.0
7.8	139.0
8.0	129.0
8.2	113.0
8.4	132.0
8.6	122.0
8.8	129.0
9.0	123.0
9.2	149.0
9.4	140.0
9.6	141.0
9.8	126.0
10.0	132.0
10.2	167.0
10.4	123.0
10.6	137.0
10.8	123.0
11.0	126.0
11.2	132.0
11.4	133.0
11.6	155.0
11.8	181.0
12.0	219.0
12.2	292.0
12.4	330.0
12.6	337.0
12.8	456.0
13.0	447.0
13.2	459.0
13.4	395.0
13.6	319.0
13.8	262.0
14.0	189.0
14.2	184.0
14.4	159.0
14.6	140.0
14.8	134.0
15.0	120.0
