Distance (mm)	Counts
0.0	148.0
1.0	160.0
2.0	182.0
3.0	273.0
4.0	287.0
5.0	315.0
6.0	354.0
7.0	396.0
8.0	910.0
9.0	1501.0
10.0	967.0
11.0	461.0
12.0	393.0
13.0	331.0
14.0	295.0
15.0	242.0
16.0	234.0
17.0	212.0
18.0	169.0
19.0	138.0
20.0	135.0
