Distance (mm)	Counts
0.0	26.0
0.8	36.0
1.6	50.0
2.4	58.0
3.2	95.0
4.0	213.0
4.8	588.0
5.6	1043.0
6.4	1087.0
7.2	723.0
8.0	256.0
8.8	139.0
9.6	82.0
10.4	65.0
11.2	40.0
12.0	30.0
12.8	44.0
13.6	13.0
14.4	29.0
15.2	12.0
16.0	15.0
