Distance (mm)	Counts
0.0	33.0
0.4	45.0
0.8	60.0
1.2	81.0
1.6	93.0
2.0	140.0
2.4	144.0
2.8	268.0
3.2	421.0
3.6	390.0
4.0	389.0
4.4	394.0
4.8	300.0
5.2	165.0
5.6	154.0
6.0	99.0
6.4	88.0
6.8	62.0
7.2	61.0
7.6	49.0
8.0	40.0
